Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Pkts,TotLen,Con Flow count,Conn Timedelta Min,Conn Timedelta Max,Conn Timedelta Mean,Conn Pkt Num Min,Conn Pkt Num Max,Conn Pkt Num Mean,Conn Pkt Num Tot,Conn Pkt Len Min,Conn Pkt Len Max,Conn Pkt Len Mean,Conn Pkt Len Tot,Conn-Rev Flow count,Conn-Rev Timedelta Min,Conn-Rev Timedelta Max,Conn-Rev Timedelta Mean,Conn-Rev Pkt Num Min,Conn-Rev Pkt Num Max,Conn-Rev Pkt Num Mean,Conn-Rev Pkt Num Tot,Conn-Rev Pkt Len Min,Conn-Rev Pkt Len Max,Conn-Rev Pkt Len Mean,Conn-Rev Pkt Len Tot,Time Flow count,Time Timedelta Min,Time Timedelta Max,Time Timedelta Mean,Time Pkt Num Min,Time Pkt Num Max,Time Pkt Num Mean,Time Pkt Num Tot,Time Pkt Len Min,Time Pkt Len Max,Time Pkt Len Mean,Time Pkt Len Tot,Time-Rev Flow count,Time-Rev Timedelta Min,Time-Rev Timedelta Max,Time-Rev Timedelta Mean,Time-Rev Pkt Num Min,Time-Rev Pkt Num Max,Time-Rev Pkt Num Mean,Time-Rev Pkt Num Tot,Time-Rev Pkt Len Min,Time-Rev Pkt Len Max,Time-Rev Pkt Len Mean,Time-Rev Pkt Len Tot,VPN
 131.202.240.150-204.77.28.34-34936-80-6, 131.202.240.150, 34936, 204.77.28.34, 80, 2015-01-04 13:12:16, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-199.16.156.201-37303-443-6, 131.202.240.150, 37303, 199.16.156.201, 443, 2015-01-04 13:12:19, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49394-443-6, 131.202.240.150, 49394, 104.156.81.217, 443, 2015-01-04 13:12:22, 2, 0.0, 2, 10.0, 10.0, 10.0, 2, 24, 13.0, 26, 0.0, 20185.0, 10092.5, 20185.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10.0, 10.0, 10.0, 2, 24, 13.0, 26, 0.0, 20185.0, 10092.5, 20185.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-173.194.123.98-42212-443-6, 131.202.240.150, 42212, 173.194.123.98, 443, 2015-01-04 13:12:23, 65, 32832.0, 1, 0, 0, 0.0, 65, 65, 65.0, 65, 32832.0, 32832.0, 32832.0, 32832.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 65, 65, 65.0, 65, 32832.0, 32832.0, 32832.0, 32832.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58970-443-6, 131.202.240.150, 58970, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 13, 0.0, 10.0, 0.9166666666666666, 2, 224, 44.69230769230769, 581, 0.0, 438314.0, 59789.92307692308, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0.0, 10.0, 0.9166666666666666, 2, 224, 44.69230769230769, 581, 0.0, 438314.0, 59789.92307692308, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58971-443-6, 131.202.240.150, 58971, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 14, 0.0, 10.0, 0.8461538461538461, 2, 224, 41.642857142857146, 583, 0.0, 438314.0, 55519.21428571428, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0.0, 10.0, 0.8461538461538461, 2, 224, 41.642857142857146, 583, 0.0, 438314.0, 55519.21428571428, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58972-443-6, 131.202.240.150, 58972, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 15, 0.0, 10.0, 0.7857142857142857, 2, 224, 39.0, 585, 0.0, 438314.0, 51817.933333333334, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0.0, 10.0, 0.7857142857142857, 2, 224, 39.0, 585, 0.0, 438314.0, 51817.933333333334, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58977-443-6, 131.202.240.150, 58977, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 16, 0.0, 10.0, 0.7333333333333333, 2, 224, 36.6875, 587, 0.0, 438314.0, 48579.3125, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0.0, 10.0, 0.7333333333333333, 2, 224, 36.6875, 587, 0.0, 438314.0, 48579.3125, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58978-443-6, 131.202.240.150, 58978, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 17, 0.0, 10.0, 0.6875, 2, 224, 34.64705882352941, 589, 0.0, 438314.0, 45721.705882352944, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0.0, 10.0, 0.6875, 2, 224, 34.64705882352941, 589, 0.0, 438314.0, 45721.705882352944, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58980-443-6, 131.202.240.150, 58980, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 18, 0.0, 10.0, 0.6470588235294118, 2, 224, 32.833333333333336, 591, 0.0, 438314.0, 43181.61111111111, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0.0, 10.0, 0.6470588235294118, 2, 224, 32.833333333333336, 591, 0.0, 438314.0, 43181.61111111111, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58976-443-6, 131.202.240.150, 58976, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 19, 0.0, 10.0, 0.6111111111111112, 2, 224, 31.210526315789473, 593, 0.0, 438314.0, 40908.89473684211, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0.0, 10.0, 0.6111111111111112, 2, 224, 31.210526315789473, 593, 0.0, 438314.0, 40908.89473684211, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58969-443-6, 131.202.240.150, 58969, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 20, 0.0, 10.0, 0.5789473684210527, 2, 224, 29.75, 595, 0.0, 438314.0, 38863.45, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0.0, 10.0, 0.5789473684210527, 2, 224, 29.75, 595, 0.0, 438314.0, 38863.45, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58973-443-6, 131.202.240.150, 58973, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 21, 0.0, 10.0, 0.55, 2, 224, 28.428571428571427, 597, 0.0, 438314.0, 37012.80952380953, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0.0, 10.0, 0.55, 2, 224, 28.428571428571427, 597, 0.0, 438314.0, 37012.80952380953, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58975-443-6, 131.202.240.150, 58975, 23.235.44.143, 443, 2015-01-04 13:12:23, 2, 0.0, 22, 0.0, 10.0, 0.5238095238095238, 2, 224, 27.227272727272727, 599, 0.0, 438314.0, 35330.40909090909, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0.0, 10.0, 0.5238095238095238, 2, 224, 27.227272727272727, 599, 0.0, 438314.0, 35330.40909090909, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.78.226.24-53838-80-6, 131.202.240.150, 53838, 23.78.226.24, 80, 2015-01-04 13:12:24, 6, 0.0, 2, 8.0, 8.0, 8.0, 6, 6, 6.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8.0, 8.0, 8.0, 6, 6, 6.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-199.255.32.34-56142-80-6, 131.202.240.150, 56142, 199.255.32.34, 80, 2015-01-04 13:12:24, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 72.21.91.187-131.202.240.150-443-58034-6, 72.21.91.187, 443, 131.202.240.150, 58034, 2015-01-04 13:12:25, 3, 31.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 2, 1.0, 1.0, 1.0, 17, 112, 64.5, 129, 5447.0, 162389.0, 83918.0, 167836.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 2, 1.0, 1.0, 1.0, 17, 112, 64.5, 129, 5447.0, 162389.0, 83918.0, 167836.0, 0
 213.74.216.98-131.202.240.150-0-0-0, 213.74.216.98, 0, 131.202.240.150, 0, 2015-01-04 13:12:26, 4, 0.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-129.33.205.80-49114-80-6, 131.202.240.150, 49114, 129.33.205.80, 80, 2015-01-04 13:12:27, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58974-443-6, 131.202.240.150, 58974, 23.235.44.143, 443, 2015-01-04 13:12:28, 2, 0.0, 23, 0.0, 10.0, 0.7272727272727273, 2, 224, 26.130434782608695, 601, 0.0, 438314.0, 33794.30434782609, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0.0, 10.0, 0.7272727272727273, 2, 224, 26.130434782608695, 601, 0.0, 438314.0, 33794.30434782609, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-58979-443-6, 131.202.240.150, 58979, 23.235.44.143, 443, 2015-01-04 13:12:28, 2, 0.0, 24, 0.0, 10.0, 0.6956521739130435, 2, 224, 25.125, 603, 0.0, 438314.0, 32386.208333333332, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0.0, 10.0, 0.6956521739130435, 2, 224, 25.125, 603, 0.0, 438314.0, 32386.208333333332, 777269.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.33.217-40229-443-6, 131.202.240.150, 40229, 23.235.33.217, 443, 2015-01-04 13:12:28, 2, 0.0, 2, 15.0, 15.0, 15.0, 2, 31, 16.5, 33, 0.0, 13519.0, 6759.5, 13519.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15.0, 15.0, 15.0, 2, 31, 16.5, 33, 0.0, 13519.0, 6759.5, 13519.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 209.148.205.41-131.202.240.150-443-34178-6, 209.148.205.41, 443, 131.202.240.150, 34178, 2015-01-04 13:12:32, 2, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 2, 0.0, 0.0, 0.0, 4, 11408, 5706.0, 11412, 0.0, 50091193.0, 25045596.5, 50091193.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 2, 0.0, 0.0, 0.0, 4, 11408, 5706.0, 11412, 0.0, 50091193.0, 25045596.5, 50091193.0, 0
 199.127.194.142-131.202.240.150-443-41243-6, 199.127.194.142, 443, 131.202.240.150, 41243, 2015-01-04 13:12:35, 3, 31.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 2, 0.0, 0.0, 0.0, 17, 64, 40.5, 81, 4657.0, 29149.0, 16903.0, 33806.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 2, 0.0, 0.0, 0.0, 17, 64, 40.5, 81, 4657.0, 29149.0, 16903.0, 33806.0, 0
 131.202.240.150-184.25.72.24-38739-443-6, 131.202.240.150, 38739, 184.25.72.24, 443, 2015-01-04 13:12:39, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.78.245.109-55665-443-6, 131.202.240.150, 55665, 23.78.245.109, 443, 2015-01-04 13:12:41, 5, 0.0, 3, 7.0, 26.0, 16.5, 3, 5, 3.6666666666666665, 11, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26.0, 26.0, 26.0, 3, 5, 4.0, 8, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-184.24.146.102-34036-80-6, 131.202.240.150, 34036, 184.24.146.102, 80, 2015-01-04 13:12:43, 3, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.78.215.238-48024-80-6, 131.202.240.150, 48024, 23.78.215.238, 80, 2015-01-04 13:12:43, 3, 0.0, 2, 30.0, 30.0, 30.0, 3, 6, 4.5, 9, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.78.215.238-48025-80-6, 131.202.240.150, 48025, 23.78.215.238, 80, 2015-01-04 13:12:43, 3, 0.0, 3, 0.0, 30.0, 15.0, 3, 6, 4.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.78.235.219-55187-443-6, 131.202.240.150, 55187, 23.78.235.219, 443, 2015-01-04 13:12:44, 3, 0.0, 3, 0.0, 31.0, 15.5, 3, 6, 4.666666666666667, 14, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-54.228.192.28-53025-80-6, 131.202.240.150, 53025, 54.228.192.28, 80, 2015-01-04 13:12:44, 3, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-54.228.192.28-53031-80-6, 131.202.240.150, 53031, 54.228.192.28, 80, 2015-01-04 13:12:44, 3, 0.0, 2, 0.0, 0.0, 0.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-129.33.205.80-49110-80-6, 131.202.240.150, 49110, 129.33.205.80, 80, 2015-01-04 13:12:44, 3, 0.0, 2, 17.0, 17.0, 17.0, 3, 6, 4.5, 9, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17.0, 17.0, 17.0, 3, 6, 4.5, 9, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-129.33.205.80-49107-80-6, 131.202.240.150, 49107, 129.33.205.80, 80, 2015-01-04 13:12:44, 3, 0.0, 3, 0.0, 17.0, 8.5, 3, 6, 4.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 17.0, 8.5, 3, 6, 4.0, 12, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-129.33.205.80-49111-80-6, 131.202.240.150, 49111, 129.33.205.80, 80, 2015-01-04 13:12:44, 3, 0.0, 4, 0.0, 17.0, 5.666666666666667, 3, 6, 3.75, 15, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0.0, 17.0, 5.666666666666667, 3, 6, 3.75, 15, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-129.33.205.80-49113-80-6, 131.202.240.150, 49113, 129.33.205.80, 80, 2015-01-04 13:12:44, 3, 0.0, 5, 0.0, 17.0, 4.25, 3, 6, 3.6, 18, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.0, 17.0, 4.25, 3, 6, 3.6, 18, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-129.33.205.80-49112-80-6, 131.202.240.150, 49112, 129.33.205.80, 80, 2015-01-04 13:12:44, 3, 0.0, 6, 0.0, 17.0, 3.4, 3, 6, 3.5, 21, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0.0, 17.0, 3.4, 3, 6, 3.5, 21, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 23.49.90.99-131.202.240.150-443-38385-6, 23.49.90.99, 443, 131.202.240.150, 38385, 2015-01-04 13:12:45, 4, 53.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 53.0, 53.0, 53.0, 53.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 53.0, 53.0, 53.0, 53.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0
 74.121.139.108-131.202.240.150-443-47126-6, 74.121.139.108, 443, 131.202.240.150, 47126, 2015-01-04 13:12:45, 2, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0
 176.32.100.5-131.202.240.150-443-56307-6, 176.32.100.5, 443, 131.202.240.150, 56307, 2015-01-04 13:12:45, 2, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0
 23.78.245.109-131.202.240.150-443-55676-6, 23.78.245.109, 443, 131.202.240.150, 55676, 2015-01-04 13:12:45, 3, 31.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 3, 7.0, 26.0, 16.5, 3, 5, 3.6666666666666665, 11, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 1, 0, 0, 0.0, 5, 5, 5.0, 5, 0.0, 0.0, 0.0, 0.0, 0
 23.65.248.82-131.202.240.150-443-39638-6, 23.65.248.82, 443, 131.202.240.150, 39638, 2015-01-04 13:12:45, 3, 53.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 53.0, 53.0, 53.0, 53.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 53.0, 53.0, 53.0, 53.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-131.202.244.3-44408-53-17, 131.202.240.150, 44408, 131.202.244.3, 53, 2015-01-04 13:12:47, 2, 276.0, 2, 35.0, 35.0, 35.0, 2, 2, 2.0, 4, 276.0, 318.0, 297.0, 594.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 276.0, 276.0, 276.0, 276.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.5-44408-53-17, 131.202.240.150, 44408, 131.202.244.5, 53, 2015-01-04 13:12:47, 2, 276.0, 2, 35.0, 35.0, 35.0, 2, 2, 2.0, 4, 276.0, 318.0, 297.0, 594.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 276.0, 276.0, 276.0, 276.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.243.255-138-138-17, 131.202.240.150, 138, 131.202.243.255, 138, 2015-01-04 13:12:47, 2, 382.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 382.0, 382.0, 382.0, 382.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 382.0, 382.0, 382.0, 382.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.6.3-44408-53-17, 131.202.240.150, 44408, 131.202.6.3, 53, 2015-01-04 13:12:47, 2, 276.0, 12, 0.0, 33.0, 3.1818181818181817, 2, 2, 2.0, 24, 264.0, 459.0, 301.25, 3615.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 276.0, 276.0, 276.0, 276.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.33.217-40241-443-6, 131.202.240.150, 40241, 23.235.33.217, 443, 2015-01-04 13:12:48, 16, 2860.0, 3, 15.0, 20.0, 17.5, 2, 31, 16.333333333333332, 49, 0.0, 13519.0, 5459.666666666667, 16379.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20.0, 20.0, 20.0, 2, 16, 9.0, 18, 0.0, 2860.0, 1430.0, 2860.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.40.143-54273-443-6, 131.202.240.150, 54273, 23.235.40.143, 443, 2015-01-04 13:12:48, 21, 7223.0, 1, 0, 0, 0.0, 21, 21, 21.0, 21, 7223.0, 7223.0, 7223.0, 7223.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 21, 21, 21.0, 21, 7223.0, 7223.0, 7223.0, 7223.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 8.6.0.1-8.0.6.4-0-0-0, 8.6.0.1, 0, 8.0.6.4, 0, 2015-01-04 13:12:55, 4, 0.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.243.27-131.202.240.150-5633-135-6, 131.202.243.27, 5633, 131.202.240.150, 135, 2015-01-04 13:12:55, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 23.78.245.109-131.202.240.150-443-55662-6, 23.78.245.109, 443, 131.202.240.150, 55662, 2015-01-04 13:12:55, 3, 31.0, 2, 10.0, 10.0, 10.0, 3, 3, 3.0, 6, 31.0, 31.0, 31.0, 62.0, 3, 7.0, 26.0, 16.5, 3, 5, 3.6666666666666665, 11, 0.0, 0.0, 0.0, 0.0, 2, 10.0, 10.0, 10.0, 3, 3, 3.0, 6, 31.0, 31.0, 31.0, 62.0, 1, 0, 0, 0.0, 5, 5, 5.0, 5, 0.0, 0.0, 0.0, 0.0, 0
